uk_region,postcode,latitude,longitude,region,population,energy (kcal),delta (kcal),% fat,% carbohydrate,% protein
South East England,PO33,50.72139,-1.16976,Isle of Wight,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,PO34,50.71557,-1.11178,Isle of Wight,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,PO35,50.68657,-1.08401,Isle of Wight,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,PO36,50.65748,-1.1624,Isle of Wight,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,PO37,50.63151,-1.177,Isle of Wight,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,PO38,50.60406,-1.24108,Isle of Wight,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,PO39,50.68027,-1.53853,Isle of Wight,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,PO4,50.78983,-1.06213,Portsmouth,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,PO40,50.68199,-1.52011,Isle of Wight,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,PO41,50.69979,-1.47744,Isle of Wight,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,PO5,50.78821,-1.08486,Portsmouth,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,PO6,50.84564,-1.06811,Portsmouth,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,PO7,50.88227,-1.03753,Hampshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,PO8,50.91084,-1.01275,Hampshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,PO9,50.86291,-0.9825,Hampshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
North West England,PR1,53.75779,-2.70082,Lancashire,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,PR2,53.77753,-2.70722,Lancashire,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,PR25,53.69402,-2.69219,Lancashire,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,PR26,53.68743,-2.74054,Lancashire,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,PR3,53.86826,-2.71636,Lancashire,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,PR4,53.75335,-2.83271,Lancashire,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,PR5,53.73107,-2.65641,Lancashire,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,PR6,53.66749,-2.61001,Lancashire,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,PR7,53.6448,-2.65205,Lancashire,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,PR8,53.62613,-3.01016,Sefton,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,PR9,53.65974,-2.96859,Sefton,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
South East England,RG1,51.45366,-0.96942,Reading,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG10,51.48055,-0.86224,Wokingham,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG12,51.40655,-0.74904,Bracknell Forest,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG14,51.39957,-1.32143,West Berkshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG17,51.43998,-1.48775,West Berkshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG18,51.43326,-1.2418,West Berkshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG19,51.39368,-1.24102,West Berkshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG2,51.42655,-0.95421,Reading,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG20,51.40325,-1.33575,West Berkshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG21,51.2658,-1.08974,Hampshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG22,51.24986,-1.12159,Hampshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG23,51.26083,-1.14574,Hampshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG24,51.28094,-1.0708,Hampshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG25,51.22767,-1.16211,Hampshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG26,51.34966,-1.11824,Hampshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG27,51.29963,-0.94132,Hampshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG28,51.23327,-1.33391,Hampshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG29,51.24751,-0.94538,Hampshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG30,51.45133,-1.01265,Reading,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG31,51.45607,-1.04134,Reading,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG4,51.48063,-0.96882,Reading,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG40,51.39933,-0.83406,Wokingham,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG41,51.41574,-0.85666,Wokingham,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG42,51.42729,-0.75423,Bracknell Forest,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG45,51.37471,-0.8002,Wokingham,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG5,51.45219,-0.90612,Wokingham,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG6,51.43893,-0.9309,Wokingham,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG7,51.3979,-1.07706,West Berkshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG8,51.50513,-1.10516,Oxfordshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RG9,51.54407,-0.92267,Oxfordshire,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH1,51.23683,-0.15623,Surrey,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH10,51.11724,-0.15813,West Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH11,51.11079,-0.20554,West Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH12,51.07579,-0.33254,West Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH13,51.03701,-0.32537,West Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH14,51.03197,-0.48245,West Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH15,50.95675,-0.13316,West Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH16,51.00204,-0.09713,West Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH17,51.02122,-0.11488,West Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH18,51.09702,0.03104,East Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH19,51.12474,-0.01205,West Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH2,51.23485,-0.20215,Surrey,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH20,50.93647,-0.4699,West Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH3,51.23242,-0.2796,Surrey,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH4,51.22871,-0.33418,Surrey,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH5,51.19463,-0.34113,Surrey,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH6,51.17126,-0.1617,Surrey,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH7,51.17427,-0.01564,Surrey,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH8,51.2513,0.00344,Surrey,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,RH9,51.23543,-0.06889,Surrey,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
London,RM1,51.58175,0.18395,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,RM10,51.54443,0.15909,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,RM11,51.56939,0.21944,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,RM12,51.55251,0.20852,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,RM13,51.52397,0.19561,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,RM14,51.55593,0.26496,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
East of England,RM15,51.508,0.27843,Thurrock,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,RM16,51.49148,0.341,Thurrock,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,RM17,51.4791,0.33029,Thurrock,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,RM18,51.46646,0.37716,Thurrock,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
East of England,RM19,51.4825,0.24835,Thurrock,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
London,RM2,51.5832,0.20279,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
East of England,RM20,51.47812,0.28847,Thurrock,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
London,RM3,51.60163,0.22679,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
East of England,RM4,51.63255,0.16038,Essex,6269161,1958.47463,291.52537,39.0685367,46.48460291,14.33153126
London,RM5,51.59917,0.16602,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,RM6,51.57549,0.13313,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,RM7,51.5748,0.17063,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,RM8,51.55662,0.13225,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,RM9,51.54036,0.13582,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
Yorkshire and the Humber,S1,53.3802,-1.46777,Sheffield,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,S10,53.37681,-1.51742,Sheffield,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,S11,53.36148,-1.50557,Sheffield,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,S12,53.34844,-1.40507,Sheffield,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,S13,53.36451,-1.3823,Sheffield,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,S14,53.34592,-1.44266,Sheffield,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,S17,53.32111,-1.52556,Sheffield,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
East Midlands,S18,53.29931,-1.47178,Derbyshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
Yorkshire and the Humber,S2,53.36932,-1.44686,Sheffield,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,S20,53.33467,-1.35119,Sheffield,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
East Midlands,S21,53.31213,-1.33802,Derbyshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
Yorkshire and the Humber,S25,53.36891,-1.21389,Rotherham,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,S26,53.35678,-1.28624,Rotherham,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,S3,53.38741,-1.47219,Sheffield,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
East Midlands,S32,53.29454,-1.63839,Derbyshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,S33,53.3415,-1.72061,Derbyshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
Yorkshire and the Humber,S35,53.45763,-1.49542,Sheffield,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,S36,53.50302,-1.61249,Barnsley,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,S4,53.399,-1.44949,Sheffield,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
East Midlands,S40,53.23356,-1.44562,Derbyshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,S41,53.24696,-1.42746,Derbyshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,S42,53.20019,-1.42209,Derbyshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,S43,53.2672,-1.34172,Derbyshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,S44,53.22478,-1.31241,Derbyshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
East Midlands,S45,53.16602,-1.42106,Derbyshire,4865583,2114.712643,135.287357,38.53459842,47.41202383,13.95458561
Yorkshire and the Humber,S5,53.42152,-1.46124,Sheffield,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,S6,53.40195,-1.50962,Sheffield,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,S60,53.41376,-1.34698,Rotherham,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
Yorkshire and the Humber,S61,53.44367,-1.3932,Rotherham,5526350,1893.762798,356.2372021,38.4830897,47.05161068,14.35734346
